video_id,video_url,video_caption,scrape_timestamp,entry_id,parent_comment_id,is_reply,text_content,author_username,author_nickname,creation_timestamp,comment_total_replies
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,3f420390-5a93-4a5b-a596-c7c703748e7a,60305c91-8133-434d-bd76-5a4d8304a423,True,kantal 😭,lpknikainternasional1,LPK NIKA INTERNASIONAL,2025-05-23 20:52:54,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,7ffa1c5f-01bc-4344-a326-2545200859e5,60305c91-8133-434d-bd76-5a4d8304a423,True,cek profil gwe ada Timothy ronal ngomong thailand,timothy.reverse,Timothy Reverse,2025-05-23 18:34:09,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,adc1072f-cb53-48dd-8308-3f50410d7402,,False,Setujuuuuuuuuu. Dengerin tuh gen Z!!!,devilayaraki,devilayaraki,2025-05-24 00:24:24,12.0
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,bdcf7a66-ee57-41c2-aeb2-20023b717878,adc1072f-cb53-48dd-8308-3f50410d7402,True,"Dikit2 gen Z dikit2 gen Z, siap dah si gen paling hebat semua muanya😅",conormcgregor9,conormcgregor🥊,2025-05-24 01:03:14,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,07e9d2d4-4395-4082-b187-4afbff479c42,adc1072f-cb53-48dd-8308-3f50410d7402,True,"Ngga usah baper gen z. Jawaban kamu semakin MEMBENARKAN video ini. Ada issue karna itu FAKTA yang terjadi di dunia kerja, saya bilang setuju krn NGALAMIN SENDIR dan PENGALAMAN BANYAK ORANG YG SAYA KENAL!!!!",devilayaraki,devilayaraki,2025-05-24 08:34:05,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,a8bad44d-c7b3-4189-8184-bb51ce5e2b91,adc1072f-cb53-48dd-8308-3f50410d7402,True,kak minimal skill 1 dulu jangan langsung ULTI 😭😭😭,rheysamuel,Rhey Samuel,2025-05-24 09:05:17,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,11eb6233-201d-4577-b00a-bd202a701500,adc1072f-cb53-48dd-8308-3f50410d7402,True,Benerrr banget.. jawabannya selalu mencerminkan kualitas SDMnya 😂😂,brekrawksky,Brekrawksky,2025-05-25 09:59:41,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,c9171952-9508-4677-8ccd-3235eb934671,adc1072f-cb53-48dd-8308-3f50410d7402,True,FAKTA WOI,brekrawksky,Brekrawksky,2025-05-25 10:00:11,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,25420145-90a3-416c-bb95-97ebb3162c41,adc1072f-cb53-48dd-8308-3f50410d7402,True,"fakta, lek jelek",stangbmx,erika,2025-05-25 18:55:10,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,07cafab9-552f-4519-a83c-690fe231c9b8,adc1072f-cb53-48dd-8308-3f50410d7402,True,timothy gen z🗿,asr.888,Sugiono,2025-05-28 18:46:43,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,30417f0b-ea85-4a67-a905-371695251b34,adc1072f-cb53-48dd-8308-3f50410d7402,True,gw sebagai gen z pun mengakui kalo gen z itu terlalu menye² dan selalu cari pembenaran,khalafudin124,afif,2025-06-04 10:58:13,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,e78f7b11-1ae5-46dc-8d41-fce97a619210,adc1072f-cb53-48dd-8308-3f50410d7402,True,"Memang banyak gen Z yang kaya gitu, tapi di tempat kerja saya yang paling banyak ngeluh Millennial, gaji ke potong 50rebu aja udah koar koar di grup wa, posting ke SW.🗿",ardian_superclayr,Ardian superClayr,2025-05-26 20:46:49,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,d12499ae-dcb4-419a-888b-f8c9b2933d5b,adc1072f-cb53-48dd-8308-3f50410d7402,True,"Milenial, even gen x jg banyak yg brengsek di dunia kerja, itu lbh ke oknum. Tapi TAK TERBANTAHKAN gen z memang generasi yg dikatakan Timothy di videonya. Get real!!!",devilayaraki,devilayaraki,2025-05-26 21:01:40,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,8f7f98fc-61e3-4d23-9142-5e24a020d6da,adc1072f-cb53-48dd-8308-3f50410d7402,True,Gak semua gen Z kaya gitu ya banyak gen Z rela ninggalin ortu nya demi kerja itu !!,igsyahdsyrh,Syhdaa.*•^_^,2025-06-04 17:27:53,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,94774707-f993-4237-822e-73932bd6e59a,adc1072f-cb53-48dd-8308-3f50410d7402,True,oke masuk akal,yonko_____3,你的眼睛 !,2025-05-27 13:19:06,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,a43d1f88-d682-4bd9-bd3f-6918c811405d,,False,"bahasa lo bg..,,",bayu_abyra,Bay,2025-05-22 21:07:10,4.0
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,e46fd5f6-71b0-4c86-ab56-535f3125c7ae,a43d1f88-d682-4bd9-bd3f-6918c811405d,True,jangan masuk hati 😂namanya juga motivasi,fikrifirmansyah.clipper,@fikrifirmansyah.selatpanjang,2025-05-22 22:59:08,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,c98bd1ee-63ed-4b51-a687-fcefb12c9f7e,a43d1f88-d682-4bd9-bd3f-6918c811405d,True,di ludahin lu anjir bilang dia motivator depan muka dia🗿🗿,f1nancial_freed0m,Still Learning,2025-05-22 23:53:34,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,4e03ecc2-b7b9-48bb-8060-febc6b060071,a43d1f88-d682-4bd9-bd3f-6918c811405d,True,salah satunya yah?,muhammadrifqi8447,Rif 05,2025-05-23 12:59:56,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,b74c90cb-cc4e-4d5c-8eb1-d0700eee01e0,a43d1f88-d682-4bd9-bd3f-6918c811405d,True,dia 10000000% benar,ivur26,2+3=654trilyun,2025-05-23 03:10:13,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,8277e9cc-2bcb-4ca0-91a5-4bae9c3ab592,,False,"gue pingin kerja sama Timothy Ronald,cuma ga tau kerja apa wkwkwk....
asal jgn babi sitter atau ART😄",nurvitanatra08,N.vita shop,2025-05-24 08:44:24,1.0
